Date,d,Time,Temperature,Humidity,Wind Speed,Wind Gust,Precipitation,Condition
9/21/20 11:53,9/21/2020,11:53 AM,71 F,38,10mph,0mph,0.0in,Partly Cloudy
9/21/20 12:53,9/21/2020,12:53 PM,73 F,34,3mph,0mph,0.0in,Partly Cloudy
9/21/20 13:53,9/21/2020,1:53 PM,74 F,30,12mph,20mph,0.0in,Partly Cloudy
9/21/20 14:53,9/21/2020,2:53 PM,75 F,31,8mph,0mph,0.0in,Partly Cloudy
9/21/20 15:53,9/21/2020,3:53 PM,75 F,31,10mph,0mph,0.0in,Partly Cloudy
9/21/20 16:53,9/21/2020,4:53 PM,74 F,30,6mph,0mph,0.0in,Partly Cloudy
9/21/20 17:53,9/21/2020,5:53 PM,73 F,29,3mph,0mph,0.0in,Partly Cloudy
9/21/20 18:53,9/21/2020,6:53 PM,67 F,61,6mph,0mph,0.0in,Partly Cloudy
9/21/20 19:53,9/21/2020,7:53 PM,64 F,70,6mph,0mph,0.0in,Partly Cloudy
9/21/20 20:53,9/21/2020,8:53 PM,64 F,67,3mph,0mph,0.0in,Fair
9/21/20 21:53,9/21/2020,9:53 PM,65 F,47,7mph,0mph,0.0in,Fair
9/21/20 22:53,9/21/2020,10:53 PM,63 F,46,8mph,0mph,0.0in,Fair
9/22/20 23:53,9/22/2020,11:53 PM,61 F,50,5mph,0mph,0.0in,Fair
9/22/20 00:53,9/22/2020,12:53 AM,60 F,51,5mph,0mph,0.0in,Fair
9/22/20 01:53,9/22/2020,1:53 AM,58 F,58,3mph,0mph,0.0in,Partly Cloudy
9/22/20 02:53,9/22/2020,2:53 AM,57 F,59,0mph,0mph,0.0in,Mostly Cloudy
9/22/20 03:53,9/22/2020,3:53 AM,57 F,62,3mph,0mph,0.0in,Partly Cloudy
9/22/20 04:53,9/22/2020,4:53 AM,56 F,64,5mph,0mph,0.0in,Partly Cloudy
9/22/20 05:53,9/22/2020,5:53 AM,55 F,69,3mph,0mph,0.0in,Partly Cloudy
9/22/20 06:53,9/22/2020,6:53 AM,56 F,69,7mph,0mph,0.0in,Partly Cloudy
9/22/20 07:53,9/22/2020,7:53 AM,62 F,62,7mph,0mph,0.0in,Partly Cloudy
9/22/20 08:53,9/22/2020,8:53 AM,66 F,56,6mph,0mph,0.0in,Mostly Cloudy
9/22/20 09:53,9/22/2020,9:53 AM,70 F,53,5mph,0mph,0.0in,Mostly Cloudy
9/22/20 10:53,9/22/2020,10:53 AM,75 F,46,8mph,0mph,0.0in,Partly Cloudy
9/22/20 11:53,9/22/2020,11:53 AM,76 F,45,10mph,0mph,0.0in,Fair
9/22/20 12:53,9/22/2020,12:53 PM,77 F,42,10mph,0mph,0.0in,Fair
9/22/20 13:53,9/22/2020,1:53 PM,78 F,42,6mph,0mph,0.0in,Fair
9/22/20 14:53,9/22/2020,2:53 PM,78 F,40,10mph,0mph,0.0in,Fair
9/22/20 15:53,9/22/2020,3:53 PM,78 F,42,10mph,0mph,0.0in,Fair
9/22/20 16:53,9/22/2020,4:53 PM,76 F,45,9mph,0mph,0.0in,Fair
9/22/20 17:53,9/22/2020,5:53 PM,75 F,46,8mph,0mph,0.0in,Fair
9/22/20 18:53,9/22/2020,6:53 PM,74 F,48,7mph,0mph,0.0in,Fair
9/22/20 19:53,9/22/2020,7:53 PM,70 F,57,6mph,0mph,0.0in,Fair
9/22/20 20:53,9/22/2020,8:53 PM,69 F,58,8mph,0mph,0.0in,Fair
9/22/20 21:53,9/22/2020,9:53 PM,67 F,63,8mph,0mph,0.0in,Fair
9/22/20 22:53,9/22/2020,10:53 PM,64 F,70,6mph,0mph,0.0in,Fair
9/23/20 23:53,9/23/2020,11:53 PM,64 F,70,7mph,0mph,0.0in,Fair
9/23/20 00:53,9/23/2020,12:53 AM,62 F,75,5mph,0mph,0.0in,Fair
9/23/20 01:53,9/23/2020,1:53 AM,61 F,78,0mph,0mph,0.0in,Fair
9/23/20 02:53,9/23/2020,2:53 AM,60 F,80,6mph,0mph,0.0in,Fair
9/23/20 03:53,9/23/2020,3:53 AM,60 F,80,5mph,0mph,0.0in,Fair
9/23/20 04:53,9/23/2020,4:53 AM,58 F,84,5mph,0mph,0.0in,Fair
9/23/20 05:53,9/23/2020,5:53 AM,59 F,83,5mph,0mph,0.0in,Partly Cloudy
9/23/20 06:53,9/23/2020,6:53 AM,61 F,78,7mph,0mph,0.0in,Partly Cloudy
9/23/20 07:53,9/23/2020,7:53 AM,64 F,72,6mph,0mph,0.0in,Mostly Cloudy
9/23/20 08:53,9/23/2020,8:53 AM,67 F,68,6mph,0mph,0.0in,Mostly Cloudy
9/23/20 09:53,9/23/2020,9:53 AM,71 F,61,3mph,0mph,0.0in,Mostly Cloudy
9/23/20 10:53,9/23/2020,10:53 AM,75 F,51,7mph,0mph,0.0in,Mostly Cloudy
9/23/20 11:53,9/23/2020,11:53 AM,77 F,48,7mph,0mph,0.0in,Mostly Cloudy
9/23/20 12:53,9/23/2020,12:53 PM,78 F,45,9mph,0mph,0.0in,Mostly Cloudy
9/23/20 13:53,9/23/2020,1:53 PM,78 F,45,9mph,0mph,0.0in,Mostly Cloudy
9/23/20 14:53,9/23/2020,2:53 PM,78 F,45,12mph,0mph,0.0in,Mostly Cloudy
9/23/20 15:53,9/23/2020,3:53 PM,77 F,45,12mph,0mph,0.0in,Mostly Cloudy
9/23/20 16:53,9/23/2020,4:53 PM,75 F,50,12mph,0mph,0.0in,Mostly Cloudy
9/23/20 17:53,9/23/2020,5:53 PM,72 F,53,8mph,0mph,0.0in,Mostly Cloudy
9/23/20 18:53,9/23/2020,6:53 PM,71 F,53,8mph,0mph,0.0in,Mostly Cloudy
9/23/20 19:53,9/23/2020,7:53 PM,69 F,57,5mph,0mph,0.0in,Mostly Cloudy
9/23/20 20:53,9/23/2020,8:53 PM,67 F,61,5mph,0mph,0.0in,Mostly Cloudy
9/23/20 21:53,9/23/2020,9:53 PM,65 F,63,5mph,0mph,0.0in,Mostly Cloudy
9/23/20 22:53,9/23/2020,10:53 PM,64 F,65,3mph,0mph,0.0in,Mostly Cloudy
9/24/20 23:53,9/24/2020,11:53 PM,63 F,63,7mph,0mph,0.0in,Mostly Cloudy
9/24/20 00:53,9/24/2020,12:53 AM,61 F,64,6mph,0mph,0.0in,Mostly Cloudy
9/24/20 01:53,9/24/2020,1:53 AM,60 F,67,7mph,0mph,0.0in,Mostly Cloudy
9/24/20 02:53,9/24/2020,2:53 AM,59 F,72,7mph,0mph,0.0in,Partly Cloudy
9/24/20 03:53,9/24/2020,3:53 AM,58 F,78,6mph,0mph,0.0in,Fair
9/24/20 04:53,9/24/2020,4:53 AM,57 F,81,7mph,0mph,0.0in,Fair
9/24/20 05:53,9/24/2020,5:53 AM,56 F,87,6mph,0mph,0.0in,Fair
9/24/20 06:53,9/24/2020,6:53 AM,58 F,87,6mph,0mph,0.0in,Fair
9/24/20 07:53,9/24/2020,7:53 AM,63 F,78,7mph,0mph,0.0in,Fair
9/24/20 08:53,9/24/2020,8:53 AM,67 F,70,8mph,0mph,0.0in,Fair
9/24/20 09:53,9/24/2020,9:53 AM,70 F,65,8mph,0mph,0.0in,Fair
9/24/20 10:53,9/24/2020,10:53 AM,74 F,57,9mph,0mph,0.0in,Fair
9/24/20 11:53,9/24/2020,11:53 AM,77 F,50,14mph,18mph,0.0in,Partly Cloudy
9/24/20 12:53,9/24/2020,12:53 PM,77 F,46,10mph,22mph,0.0in,Fair
9/24/20 13:53,9/24/2020,1:53 PM,79 F,40,14mph,22mph,0.0in,Partly Cloudy
9/24/20 14:53,9/24/2020,2:53 PM,79 F,42,13mph,20mph,0.0in,Partly Cloudy
9/24/20 15:53,9/24/2020,3:53 PM,78 F,43,7mph,0mph,0.0in,Partly Cloudy
9/24/20 16:53,9/24/2020,4:53 PM,77 F,42,9mph,18mph,0.0in,Mostly Cloudy
9/24/20 17:53,9/24/2020,5:53 PM,75 F,46,7mph,0mph,0.0in,Mostly Cloudy
9/24/20 18:53,9/24/2020,6:53 PM,75 F,46,6mph,0mph,0.0in,Mostly Cloudy
9/24/20 19:53,9/24/2020,7:53 PM,73 F,49,6mph,0mph,0.0in,Mostly Cloudy
9/24/20 20:53,9/24/2020,8:53 PM,71 F,55,6mph,0mph,0.0in,Mostly Cloudy
9/24/20 21:53,9/24/2020,9:53 PM,69 F,57,7mph,0mph,0.0in,Partly Cloudy
9/24/20 22:53,9/24/2020,10:53 PM,68 F,56,5mph,0mph,0.0in,Partly Cloudy
9/25/20 23:53,9/25/2020,11:53 PM,67 F,57,6mph,0mph,0.0in,Fair
9/25/20 00:53,9/25/2020,12:53 AM,65 F,61,7mph,0mph,0.0in,Fair
9/25/20 01:53,9/25/2020,1:53 AM,63 F,65,6mph,0mph,0.0in,Fair
9/25/20 02:53,9/25/2020,2:53 AM,62 F,67,7mph,0mph,0.0in,Fair
9/25/20 03:53,9/25/2020,3:53 AM,62 F,70,6mph,0mph,0.0in,Fair
9/25/20 04:53,9/25/2020,4:53 AM,61 F,72,5mph,0mph,0.0in,Fair
9/25/20 05:53,9/25/2020,5:53 AM,59 F,75,5mph,0mph,0.0in,Fair
9/25/20 06:53,9/25/2020,6:53 AM,62 F,72,6mph,0mph,0.0in,Fair
9/25/20 07:53,9/25/2020,7:53 AM,65 F,65,3mph,0mph,0.0in,Fair
9/25/20 08:53,9/25/2020,8:53 AM,70 F,57,6mph,0mph,0.0in,Fair
9/25/20 09:53,9/25/2020,9:53 AM,73 F,51,8mph,0mph,0.0in,Fair
9/25/20 10:53,9/25/2020,10:53 AM,76 F,45,10mph,22mph,0.0in,Fair
9/25/20 11:53,9/25/2020,11:53 AM,77 F,45,13mph,21mph,0.0in,Fair
9/25/20 12:53,9/25/2020,12:53 PM,79 F,40,13mph,25mph,0.0in,Fair
9/25/20 13:53,9/25/2020,1:53 PM,79 F,42,15mph,0mph,0.0in,Fair
9/25/20 14:53,9/25/2020,2:53 PM,80 F,39,13mph,22mph,0.0in,Fair
9/25/20 15:53,9/25/2020,3:53 PM,80 F,39,14mph,0mph,0.0in,Fair
9/25/20 16:53,9/25/2020,4:53 PM,79 F,39,12mph,0mph,0.0in,Fair
9/25/20 17:53,9/25/2020,5:53 PM,77 F,42,7mph,0mph,0.0in,Fair
9/25/20 18:53,9/25/2020,6:53 PM,76 F,45,9mph,0mph,0.0in,Fair
9/25/20 19:53,9/25/2020,7:53 PM,74 F,48,8mph,0mph,0.0in,Fair
9/25/20 20:53,9/25/2020,8:53 PM,72 F,51,8mph,0mph,0.0in,Fair
9/25/20 21:53,9/25/2020,9:53 PM,71 F,57,10mph,0mph,0.0in,Fair
9/25/20 22:53,9/25/2020,10:53 PM,69 F,68,10mph,0mph,0.0in,Fair
9/26/20 23:53,9/26/2020,11:53 PM,67 F,73,10mph,0mph,0.0in,Fair
9/26/20 00:53,9/26/2020,12:53 AM,66 F,78,9mph,0mph,0.0in,Fair
9/26/20 01:53,9/26/2020,1:53 AM,65 F,81,8mph,0mph,0.0in,Partly Cloudy
9/26/20 02:53,9/26/2020,2:53 AM,64 F,84,12mph,0mph,0.0in,Fair
9/26/20 03:53,9/26/2020,3:53 AM,63 F,87,12mph,0mph,0.0in,Partly Cloudy
9/26/20 04:53,9/26/2020,4:53 AM,63 F,87,10mph,0mph,0.0in,Fair
9/26/20 05:47,9/26/2020,5:47 AM,63 F,88,12mph,0mph,0.0in,Mostly Cloudy
9/26/20 05:53,9/26/2020,5:53 AM,63 F,87,9mph,0mph,0.0in,Mostly Cloudy
9/26/20 06:21,9/26/2020,6:21 AM,63 F,87,12mph,0mph,0.0in,Mostly Cloudy
9/26/20 06:53,9/26/2020,6:53 AM,64 F,84,13mph,0mph,0.0in,Mostly Cloudy
9/26/20 07:53,9/26/2020,7:53 AM,64 F,84,15mph,0mph,0.0in,Cloudy
9/26/20 08:53,9/26/2020,8:53 AM,65 F,84,15mph,24mph,0.0in,Cloudy
9/26/20 09:45,9/26/2020,9:45 AM,66 F,81,14mph,0mph,0.0in,Cloudy
9/26/20 09:53,9/26/2020,9:53 AM,66 F,81,13mph,0mph,0.0in,Cloudy
9/26/20 10:53,9/26/2020,10:53 AM,67 F,79,14mph,0mph,0.0in,Cloudy
9/26/20 11:53,9/26/2020,11:53 AM,68 F,78,17mph,29mph,0.0in,Cloudy
9/26/20 12:53,9/26/2020,12:53 PM,70 F,73,17mph,28mph,0.0in,Cloudy
9/26/20 13:41,9/26/2020,1:41 PM,72 F,68,16mph,26mph,0.0in,Cloudy
9/26/20 13:53,9/26/2020,1:53 PM,73 F,66,16mph,25mph,0.0in,Cloudy
9/26/20 14:53,9/26/2020,2:53 PM,76 F,60,20mph,30mph,0.0in,Cloudy
9/26/20 15:53,9/26/2020,3:53 PM,77 F,58,15mph,29mph,0.0in,Cloudy
9/26/20 16:53,9/26/2020,4:53 PM,78 F,52,15mph,26mph,0.0in,Cloudy
9/26/20 17:53,9/26/2020,5:53 PM,78 F,48,16mph,28mph,0.0in,Cloudy
9/26/20 18:53,9/26/2020,6:53 PM,77 F,48,21mph,31mph,0.0in,Cloudy / Windy
9/26/20 19:53,9/26/2020,7:53 PM,76 F,50,20mph,31mph,0.0in,Cloudy
9/26/20 20:53,9/26/2020,8:53 PM,74 F,55,16mph,30mph,0.0in,Cloudy
9/26/20 21:53,9/26/2020,9:53 PM,73 F,57,21mph,31mph,0.0in,Mostly Cloudy / Windy
9/26/20 22:53,9/26/2020,10:53 PM,71 F,61,18mph,29mph,0.0in,Mostly Cloudy
9/27/20 23:53,9/27/2020,11:53 PM,69 F,68,18mph,28mph,0.0in,Mostly Cloudy
9/27/20 00:53,9/27/2020,12:53 AM,68 F,70,15mph,0mph,0.0in,Mostly Cloudy
9/27/20 01:53,9/27/2020,1:53 AM,68 F,73,13mph,25mph,0.0in,Cloudy
9/27/20 02:53,9/27/2020,2:53 AM,67 F,76,16mph,0mph,0.0in,Mostly Cloudy
9/27/20 03:53,9/27/2020,3:53 AM,66 F,78,13mph,0mph,0.0in,Mostly Cloudy
9/27/20 04:53,9/27/2020,4:53 AM,66 F,78,12mph,0mph,0.0in,Mostly Cloudy
9/27/20 05:53,9/27/2020,5:53 AM,66 F,81,9mph,0mph,0.0in,Mostly Cloudy
9/27/20 06:53,9/27/2020,6:53 AM,66 F,81,12mph,0mph,0.0in,Mostly Cloudy
9/27/20 07:53,9/27/2020,7:53 AM,68 F,78,10mph,0mph,0.0in,Mostly Cloudy
9/27/20 08:53,9/27/2020,8:53 AM,71 F,70,10mph,0mph,0.0in,Mostly Cloudy
9/27/20 09:53,9/27/2020,9:53 AM,73 F,64,7mph,0mph,0.0in,Mostly Cloudy
9/27/20 10:53,9/27/2020,10:53 AM,74 F,59,0mph,0mph,0.0in,Mostly Cloudy
9/27/20 11:53,9/27/2020,11:53 AM,76 F,56,8mph,0mph,0.0in,Mostly Cloudy
9/27/20 12:53,9/27/2020,12:53 PM,78 F,46,12mph,0mph,0.0in,Mostly Cloudy
9/27/20 13:53,9/27/2020,1:53 PM,75 F,50,12mph,0mph,0.0in,Cloudy
9/27/20 14:53,9/27/2020,2:53 PM,74 F,48,12mph,22mph,0.0in,Mostly Cloudy
9/27/20 15:53,9/27/2020,3:53 PM,74 F,37,12mph,0mph,0.0in,Mostly Cloudy
9/27/20 16:53,9/27/2020,4:53 PM,72 F,34,9mph,0mph,0.0in,Mostly Cloudy
9/27/20 17:53,9/27/2020,5:53 PM,67 F,57,15mph,24mph,0.0in,Cloudy
9/27/20 18:53,9/27/2020,6:53 PM,65 F,56,15mph,0mph,0.0in,Cloudy
9/27/20 19:53,9/27/2020,7:53 PM,63 F,63,8mph,0mph,0.0in,Cloudy
9/27/20 20:53,9/27/2020,8:53 PM,60 F,69,15mph,25mph,0.0in,Light Rain
9/27/20 21:53,9/27/2020,9:53 PM,57 F,77,12mph,22mph,0.0in,Cloudy
9/27/20 22:53,9/27/2020,10:53 PM,55 F,80,10mph,0mph,0.0in,Light Rain
9/28/20 23:53,9/28/2020,11:53 PM,54 F,86,8mph,0mph,0.1in,Light Rain
9/28/20 00:53,9/28/2020,12:53 AM,53 F,86,6mph,0mph,0.1in,Light Rain
9/28/20 01:53,9/28/2020,1:53 AM,53 F,86,7mph,0mph,0.0in,Light Rain
9/28/20 02:14,9/28/2020,2:14 AM,53 F,89,5mph,0mph,0.1in,Rain
9/28/20 02:34,9/28/2020,2:34 AM,53 F,89,3mph,0mph,0.1in,Light Rain
9/28/20 02:53,9/28/2020,2:53 AM,53 F,89,3mph,0mph,0.1in,Light Rain
9/28/20 03:53,9/28/2020,3:53 AM,53 F,89,3mph,0mph,0.0in,Light Rain
9/28/20 04:53,9/28/2020,4:53 AM,53 F,89,7mph,0mph,0.0in,Cloudy
9/28/20 05:53,9/28/2020,5:53 AM,54 F,86,7mph,0mph,0.0in,Cloudy
9/28/20 06:53,9/28/2020,6:53 AM,53 F,89,8mph,0mph,0.0in,Cloudy
9/28/20 07:53,9/28/2020,7:53 AM,54 F,86,12mph,0mph,0.0in,Cloudy
9/28/20 07:57,9/28/2020,7:57 AM,54 F,83,12mph,0mph,0.0in,Cloudy
9/28/20 08:53,9/28/2020,8:53 AM,54 F,83,14mph,0mph,0.0in,Cloudy
9/28/20 09:33,9/28/2020,9:33 AM,54 F,83,12mph,0mph,0.0in,Cloudy
9/28/20 09:53,9/28/2020,9:53 AM,54 F,83,12mph,0mph,0.0in,Cloudy
9/28/20 10:53,9/28/2020,10:53 AM,54 F,83,10mph,0mph,0.0in,Cloudy
9/28/20 11:53,9/28/2020,11:53 AM,58 F,72,13mph,20mph,0.0in,Cloudy
9/28/20 12:06,9/28/2020,12:06 PM,58 F,72,16mph,0mph,0.0in,Mostly Cloudy
9/28/20 12:37,9/28/2020,12:37 PM,59 F,69,13mph,0mph,0.0in,Mostly Cloudy
9/28/20 12:49,9/28/2020,12:49 PM,61 F,68,15mph,24mph,0.0in,Mostly Cloudy
9/28/20 12:53,9/28/2020,12:53 PM,61 F,67,14mph,0mph,0.0in,Mostly Cloudy
9/28/20 13:53,9/28/2020,1:53 PM,61 F,64,12mph,0mph,0.0in,Light Rain
9/28/20 14:53,9/28/2020,2:53 PM,60 F,69,9mph,0mph,0.0in,Mostly Cloudy
9/28/20 15:53,9/28/2020,3:53 PM,62 F,62,15mph,24mph,0.0in,Light Rain
9/28/20 16:53,9/28/2020,4:53 PM,59 F,60,13mph,22mph,0.0in,Mostly Cloudy
9/28/20 17:53,9/28/2020,5:53 PM,57 F,62,7mph,0mph,0.0in,Mostly Cloudy
9/28/20 18:53,9/28/2020,6:53 PM,57 F,67,6mph,0mph,0.0in,Mostly Cloudy
9/28/20 19:53,9/28/2020,7:53 PM,56 F,69,9mph,0mph,0.0in,Mostly Cloudy
9/28/20 20:53,9/28/2020,8:53 PM,55 F,72,8mph,0mph,0.0in,Partly Cloudy
9/28/20 21:53,9/28/2020,9:53 PM,53 F,74,6mph,0mph,0.0in,Fair
9/28/20 22:53,9/28/2020,10:53 PM,51 F,77,7mph,0mph,0.0in,Fair
9/29/20 23:53,9/29/2020,11:53 PM,51 F,77,8mph,0mph,0.0in,Fair
9/29/20 00:53,9/29/2020,12:53 AM,50 F,80,6mph,0mph,0.0in,Fair
9/29/20 01:53,9/29/2020,1:53 AM,49 F,83,6mph,0mph,0.0in,Fair
9/29/20 02:53,9/29/2020,2:53 AM,49 F,80,5mph,0mph,0.0in,Fair
9/29/20 03:53,9/29/2020,3:53 AM,47 F,83,5mph,0mph,0.0in,Fair
9/29/20 04:53,9/29/2020,4:53 AM,46 F,89,5mph,0mph,0.0in,Fair
9/29/20 05:53,9/29/2020,5:53 AM,45 F,90,3mph,0mph,0.0in,Fair
9/29/20 06:53,9/29/2020,6:53 AM,48 F,83,6mph,0mph,0.0in,Fair
9/29/20 07:53,9/29/2020,7:53 AM,50 F,80,8mph,0mph,0.0in,Fair
9/29/20 08:53,9/29/2020,8:53 AM,53 F,74,8mph,0mph,0.0in,Fair
9/29/20 09:53,9/29/2020,9:53 AM,56 F,69,8mph,0mph,0.0in,Fair
9/29/20 10:53,9/29/2020,10:53 AM,58 F,60,12mph,0mph,0.0in,Partly Cloudy
9/29/20 11:24,9/29/2020,11:24 AM,57 F,59,8mph,18mph,0.0in,Mostly Cloudy
9/29/20 11:53,9/29/2020,11:53 AM,58 F,62,10mph,0mph,0.0in,Mostly Cloudy
9/29/20 12:02,9/29/2020,12:02 PM,59 F,58,10mph,0mph,0.0in,Mostly Cloudy
9/29/20 12:53,9/29/2020,12:53 PM,61 F,54,14mph,21mph,0.0in,Mostly Cloudy
9/29/20 13:53,9/29/2020,1:53 PM,59 F,58,10mph,0mph,0.0in,Mostly Cloudy
9/29/20 14:53,9/29/2020,2:53 PM,59 F,58,16mph,0mph,0.0in,Mostly Cloudy
9/29/20 15:53,9/29/2020,3:53 PM,58 F,56,9mph,0mph,0.0in,Mostly Cloudy
9/29/20 16:53,9/29/2020,4:53 PM,57 F,59,12mph,0mph,0.0in,Mostly Cloudy
9/29/20 17:53,9/29/2020,5:53 PM,57 F,59,9mph,0mph,0.0in,Mostly Cloudy
9/29/20 18:53,9/29/2020,6:53 PM,57 F,62,8mph,0mph,0.0in,Cloudy
9/29/20 19:53,9/29/2020,7:53 PM,57 F,59,8mph,0mph,0.0in,Cloudy
9/29/20 20:53,9/29/2020,8:53 PM,56 F,64,9mph,0mph,0.0in,Cloudy
9/29/20 21:53,9/29/2020,9:53 PM,55 F,67,9mph,0mph,0.0in,Partly Cloudy
9/29/20 22:53,9/29/2020,10:53 PM,54 F,72,8mph,0mph,0.0in,Mostly Cloudy
9/30/20 23:53,9/30/2020,11:53 PM,54 F,72,8mph,0mph,0.0in,Mostly Cloudy
9/30/20 00:53,9/30/2020,12:53 AM,54 F,75,8mph,0mph,0.0in,Mostly Cloudy
9/30/20 01:53,9/30/2020,1:53 AM,54 F,72,10mph,0mph,0.0in,Mostly Cloudy
9/30/20 02:53,9/30/2020,2:53 AM,53 F,74,8mph,0mph,0.0in,Partly Cloudy
9/30/20 03:53,9/30/2020,3:53 AM,52 F,74,12mph,0mph,0.0in,Fair
9/30/20 04:53,9/30/2020,4:53 AM,51 F,77,12mph,0mph,0.0in,Mostly Cloudy
9/30/20 05:53,9/30/2020,5:53 AM,53 F,74,14mph,0mph,0.0in,Mostly Cloudy
9/30/20 06:53,9/30/2020,6:53 AM,53 F,74,13mph,0mph,0.0in,Mostly Cloudy
9/30/20 07:53,9/30/2020,7:53 AM,55 F,69,13mph,24mph,0.0in,Mostly Cloudy
9/30/20 08:53,9/30/2020,8:53 AM,61 F,58,16mph,28mph,0.0in,Partly Cloudy
9/30/20 09:53,9/30/2020,9:53 AM,61 F,60,18mph,26mph,0.0in,Mostly Cloudy
9/30/20 10:53,9/30/2020,10:53 AM,65 F,52,21mph,32mph,0.0in,Mostly Cloudy / Windy
9/30/20 11:53,9/30/2020,11:53 AM,68 F,43,25mph,38mph,0.0in,Mostly Cloudy / Windy
9/30/20 12:53,9/30/2020,12:53 PM,67 F,40,23mph,36mph,0.0in,Mostly Cloudy / Windy
9/30/20 13:53,9/30/2020,1:53 PM,60 F,53,22mph,35mph,0.0in,Mostly Cloudy / Windy
9/30/20 14:53,9/30/2020,2:53 PM,62 F,43,21mph,39mph,0.0in,Mostly Cloudy / Windy
9/30/20 15:53,9/30/2020,3:53 PM,62 F,41,18mph,35mph,0.0in,Partly Cloudy
9/30/20 16:53,9/30/2020,4:53 PM,62 F,39,17mph,29mph,0.0in,Fair
9/30/20 17:53,9/30/2020,5:53 PM,60 F,42,7mph,0mph,0.0in,Fair
9/30/20 18:53,9/30/2020,6:53 PM,57 F,49,6mph,0mph,0.0in,Fair
9/30/20 19:53,9/30/2020,7:53 PM,58 F,47,14mph,20mph,0.0in,Fair
9/30/20 20:53,9/30/2020,8:53 PM,55 F,55,7mph,0mph,0.0in,Fair
9/30/20 21:53,9/30/2020,9:53 PM,53 F,59,7mph,0mph,0.0in,Fair
9/30/20 22:53,9/30/2020,10:53 PM,53 F,59,7mph,0mph,0.0in,Fair
10/01/20 23:53,10/1/2020,11:53 PM,52 F,63,8mph,0mph,0.0in,Fair
10/01/20 00:53,10/1/2020,12:53 AM,50 F,68,8mph,0mph,0.0in,Fair
10/01/20 01:53,10/1/2020,1:53 AM,49 F,71,8mph,0mph,0.0in,Fair
10/01/20 02:53,10/1/2020,2:53 AM,50 F,66,9mph,0mph,0.0in,Partly Cloudy
10/01/20 03:53,10/1/2020,3:53 AM,50 F,66,7mph,0mph,0.0in,Mostly Cloudy
10/01/20 04:53,10/1/2020,4:53 AM,50 F,68,9mph,0mph,0.0in,Mostly Cloudy
10/01/20 05:53,10/1/2020,5:53 AM,49 F,69,9mph,0mph,0.0in,Fair
10/01/20 06:53,10/1/2020,6:53 AM,50 F,68,7mph,0mph,0.0in,Fair
10/01/20 07:53,10/1/2020,7:53 AM,52 F,66,13mph,21mph,0.0in,Partly Cloudy
10/01/20 08:53,10/1/2020,8:53 AM,55 F,59,10mph,0mph,0.0in,Partly Cloudy
10/01/20 09:53,10/1/2020,9:53 AM,56 F,57,14mph,21mph,0.0in,Mostly Cloudy
10/01/20 10:53,10/1/2020,10:53 AM,55 F,59,18mph,26mph,0.0in,Mostly Cloudy
10/01/20 11:53,10/1/2020,11:53 AM,56 F,55,17mph,26mph,0.0in,Mostly Cloudy
10/01/20 12:53,10/1/2020,12:53 PM,56 F,55,17mph,0mph,0.0in,Mostly Cloudy
10/01/20 13:53,10/1/2020,1:53 PM,53 F,74,10mph,0mph,0.0in,Light Rain
10/01/20 14:53,10/1/2020,2:53 PM,53 F,74,7mph,0mph,0.0in,Mostly Cloudy
10/01/20 15:53,10/1/2020,3:53 PM,56 F,64,8mph,0mph,0.0in,Mostly Cloudy
10/01/20 16:53,10/1/2020,4:53 PM,51 F,80,8mph,0mph,0.2in,Light Rain
10/01/20 17:53,10/1/2020,5:53 PM,50 F,86,6mph,0mph,0.0in,Mostly Cloudy
10/01/20 18:53,10/1/2020,6:53 PM,50 F,83,6mph,0mph,0.0in,Mostly Cloudy
10/01/20 19:53,10/1/2020,7:53 PM,50 F,80,6mph,0mph,0.0in,Fair
10/01/20 20:53,10/1/2020,8:53 PM,49 F,83,6mph,0mph,0.0in,Fair
10/01/20 21:53,10/1/2020,9:53 PM,48 F,86,5mph,0mph,0.0in,Fair
10/01/20 22:53,10/1/2020,10:53 PM,48 F,83,6mph,0mph,0.0in,Fair
10/02/20 23:53,10/2/2020,11:53 PM,47 F,86,6mph,0mph,0.0in,Fair
10/02/20 00:53,10/2/2020,12:53 AM,46 F,86,7mph,0mph,0.0in,Fair
10/02/20 01:53,10/2/2020,1:53 AM,45 F,90,7mph,0mph,0.0in,Fair
10/02/20 02:53,10/2/2020,2:53 AM,45 F,90,8mph,0mph,0.0in,Fair
10/02/20 03:53,10/2/2020,3:53 AM,45 F,86,10mph,0mph,0.0in,Fair
10/02/20 04:53,10/2/2020,4:53 AM,44 F,85,8mph,0mph,0.0in,Fair
10/02/20 05:53,10/2/2020,5:53 AM,44 F,82,12mph,0mph,0.0in,Fair
10/02/20 06:53,10/2/2020,6:53 AM,45 F,71,8mph,0mph,0.0in,Partly Cloudy
10/02/20 07:53,10/2/2020,7:53 AM,47 F,56,12mph,0mph,0.0in,Partly Cloudy
10/02/20 08:53,10/2/2020,8:53 AM,50 F,44,10mph,0mph,0.0in,Fair
10/02/20 09:53,10/2/2020,9:53 AM,51 F,41,17mph,0mph,0.0in,Fair
10/02/20 10:53,10/2/2020,10:53 AM,52 F,38,10mph,21mph,0.0in,Fair
10/02/20 11:53,10/2/2020,11:53 AM,53 F,40,10mph,0mph,0.0in,Fair
